Ensembl_ID	Gene_symbol	n_ds_tested	n_ds_lrt_sig	min_padj_lrt	lrt_reproduced	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000225217	HSPA7	3	1	3.920690963524598e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162694	EXTL2	3	1	3.9299707717393984e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104369	JPH1	3	2	3.9369716060691206e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164116	GUCY1A1	3	3	3.942891557303712e-5	TRUE	1	up	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000104783	KCNN4	3	1	3.953694539019465e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113119	TMCO6	3	1	3.97292103975884e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163466	ARPC2	3	2	3.977538121636379e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185652	NTF3	3	1	4.031006483962378e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169814	BTD	3	2	4.0335504633987056e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114948	ADAM23	3	1	4.058821447328803e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162881	OXER1	3	1	4.078557970008303e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198455	ZXDB	3	1	4.09645798265023e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000077549	CAPZB	3	2	4.105798567161597e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000091527	CDV3	3	1	4.111184612102619e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153066	TXNDC11	3	2	4.1132332915103544e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000090659	CD209	3	1	4.130226029954178e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120563	LYZL1	2	1	4.130315549075344e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130254	SAFB2	3	2	4.144763198641833e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175115	PACS1	3	2	4.145221945111595e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138160	KIF11	3	1	4.146293952558511e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000109927	TECTA	3	2	4.167081804636144e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175785	PRIMA1	3	1	4.1671271613236386e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169242	EFNA1	3	2	4.170478538866373e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174721	FGFBP3	3	1	4.1759996829634866e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116574	RHOU	3	1	4.177493149044157e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136040	PLXNC1	3	3	4.1824595505040975e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174428	GTF2IRD2B	3	2	4.1824595505040975e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186038	HTR3E	1	1	4.227050794473005e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100030	MAPK1	3	1	4.2533193191611655e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118655	DCLRE1B	3	1	4.2624791738077664e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149634	SPATA25	3	1	4.2624791738077664e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166260	COX11	3	1	4.2624791738077664e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000159884	CCDC107	3	2	4.2833632809363614e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142327	RNPEPL1	3	1	4.2937956541660454e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170852	KBTBD2	3	1	4.3811399744699376e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153989	NUS1	3	1	4.3869899125970796e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110911	SLC11A2	3	1	4.414487060151946e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163832	ELP6	3	1	4.424166425457237e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119335	SET	3	2	4.431278719323555e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197857	ZNF44	3	1	4.438114429311877e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145780	FEM1C	3	1	4.45055440538945e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184144	CNTN2	3	1	4.45724861572297e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119772	DNMT3A	3	1	4.4735612778022935e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000240053	LY6G5B	3	2	4.492546288538568e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139656	SMIM2	2	1	4.495861163800157e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111704	NANOG	2	1	4.5046913734811415e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000110395	CBL	3	1	4.513744279059153e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112578	BYSL	3	1	4.520258413379491e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146414	SHPRH	3	2	4.5223259761609165e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173401	GLIPR1L1	2	1	4.5223259761609165e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147437	GNRH1	3	2	4.549317996252158e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000092439	TRPM7	3	1	4.55418057902896e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157613	CREB3L1	3	1	4.5562221195546094e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170185	USP38	3	1	4.6024978263457266e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198690	FAN1	3	2	4.606258542505318e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169105	CHST14	3	1	4.619537225247307e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115998	C2orf42	3	1	4.643625183423888e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000139433	GLTP	3	2	4.6598508772988464e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169507	SLC38A11	3	1	4.714399386123641e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156171	DRAM2	3	1	4.730965636300132e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000090447	TFAP4	3	1	4.752216196223679e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113068	PFDN1	3	1	4.752216196223679e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000075240	GRAMD4	3	2	4.762177290931071e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172465	TCEAL1	3	2	4.7740701860973684e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157379	DHRS1	3	1	4.793212209734416e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000095539	SEMA4G	3	1	4.7958958011558054e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100292	HMOX1	3	2	4.842068134803339e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181104	F2R	3	2	4.8505309891849504e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000022267	FHL1	3	1	4.8552522158151575e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136546	SCN7A	3	2	4.862540734720151e-5	TRUE	0	NA	NA	NA	2	up	F4_vs_F1,F4_vs_F2	strata_only
ENSG00000122545	SEPTIN7	3	2	4.8753322346526044e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000106682	EIF4H	3	2	4.890280529476753e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133943	DGLUCY	3	1	4.910065181689855e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117394	SLC2A1	3	1	4.920371272542642e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108219	TSPAN14	3	1	4.938404526345172e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132424	PNISR	3	3	4.938404526345172e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187754	SSX7	2	2	5.0347555736417725e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197565	COL4A6	3	3	5.0590249965323365e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108828	VAT1	3	2	5.062464586573811e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180822	PSMG4	3	1	5.1727497970179524e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000004961	HCCS	3	2	5.208889331675102e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083838	ZNF446	3	1	5.2223729332229326e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145113	MUC4	2	1	5.2518707013460494e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160181	TFF2	3	2	5.260396556975938e-5	TRUE	1	down	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000111737	RAB35	3	1	5.26101642210995e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131389	SLC6A6	3	2	5.263226319460288e-5	TRUE	1	up	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000140943	MBTPS1	3	2	5.2654247515213425e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197852	INKA2	3	3	5.2654247515213425e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000080986	NDC80	3	2	5.268685658878157e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127948	POR	3	1	5.2889215360447155e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000168509	HJV	3	1	5.2943246576269735e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104728	ARHGEF10	3	1	5.299504949363623e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113269	RNF130	3	1	5.329083440654633e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172828	CES3	3	1	5.3360673116715724e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146426	TIAM2	3	2	5.3527811723200365e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000213523	SRA1	3	2	5.378140156123965e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143479	DYRK3	3	1	5.3856016525059235e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107164	FUBP3	3	3	5.391802160989451e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149735	GPHA2	2	1	5.423420983061607e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114656	CFAP92	2	1	5.43244676455593e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000236761	CTAGE9	2	1	5.451411663893865e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111684	LPCAT3	3	1	5.4774926790028444e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000080031	PTPRH	3	1	5.4996278766519756e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140279	DUOX2	3	1	5.4996278766519756e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083814	ZNF671	3	2	5.566629514012604e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204438	GPANK1	3	2	5.571918195560733e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000155666	KDM8	3	2	5.595698823632754e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165194	PCDH19	3	1	5.59575121417537e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000176771	NCKAP5	3	1	5.630386501290526e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105372	RPS19	3	2	5.636545430260363e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184785	SMIM10	3	2	5.639088598970808e-5	TRUE	1	up	4	F4_vs_F0	0	NA	NA	baseline_only
ENSG00000089327	FXYD5	3	2	5.650089926578559e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000240021	TEX35	2	1	5.650625263262439e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166582	CENPV	3	2	5.6564236099384376e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198786	ND5	3	1	5.66846884470089e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000064607	SUGP2	3	1	5.698922214593894e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196220	SRGAP3	3	2	5.700116508235613e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000090924	PLEKHG2	3	1	5.731966067304673e-5	FALSE	0	NA	NA	NA	2	up	F4_vs_F1,F4_vs_F2	strata_only
ENSG00000216588	IGSF23	3	2	5.733815743771233e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143552	NUP210L	3	2	5.756631385253509e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111206	FOXM1	3	2	5.757673097887408e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132109	TRIM21	3	1	5.757673097887408e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116044	NFE2L2	3	1	5.796347871776101e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130598	TNNI2	3	2	5.8073834346509516e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000076003	MCM6	3	2	5.825854609672331e-5	TRUE	1	up	3	F3_vs_F0	0	NA	NA	baseline_only
ENSG00000134716	CYP2J2	3	1	5.8272800802914046e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000117616	RSRP1	3	2	5.832755975810403e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105402	NAPA	3	2	5.862241006848111e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166869	CHP2	2	2	5.878607608291893e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000066855	MTFR1	3	2	5.882491833684061e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169495	HTRA4	3	1	5.89176899163066e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181273	OR5AK2	2	1	5.89176899163066e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136950	ARPC5L	3	1	5.892014708246985e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125868	DSTN	3	2	5.927885673692243e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196584	XRCC2	3	1	5.9351326821305683e-05	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119698	PPP4R4	3	3	5.990081650814105e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189337	KAZN	3	1	6.024126010637559e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137767	SQOR	3	1	6.025522376132559e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113460	BRIX1	3	1	6.033736313702623e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101425	BPI	3	1	6.039358262039022e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000065135	GNAI3	3	1	6.049539784926717e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175575	PAAF1	3	1	6.189761480094043e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101849	TBL1X	3	2	6.191599613874291e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143575	HAX1	3	2	6.206270138332612e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145022	TCTA	3	1	6.21658025700324e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160216	AGPAT3	3	2	6.222035654096103e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170004	CHD3	3	1	6.222035654096103e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100479	POLE2	3	1	6.222436296702076e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134480	CCNH	3	1	6.223553323964016e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186529	CYP4F3	3	1	6.223553323964016e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174243	DDX23	3	2	6.225251458765932e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149131	SERPING1	3	2	6.246068896842374e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177602	HASPIN	3	1	6.260590615234478e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197275	RAD54B	3	1	6.260590615234478e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198796	ALPK2	3	2	6.284595630696667e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000089818	NECAP1	3	1	6.291559210644688e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122958	VPS26A	3	1	6.291720996870477e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000134291	TMEM106C	3	2	6.291720996870477e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000120054	CPN1	3	2	6.311337645544394e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000039560	RAI14	3	1	6.318995685614042e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128694	OSGEPL1	3	1	6.395495712330458e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119927	GPAM	3	2	6.43393004921466e-5	TRUE	0	NA	NA	NA	1	down	F4_vs_F2	strata_only
ENSG00000099954	CECR2	3	2	6.463693344716456e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169826	CSGALNACT2	3	2	6.463693344716456e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164442	CITED2	3	1	6.505053397975456e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137821	LRRC49	3	1	6.505256610764728e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103154	NECAB2	3	1	6.506984811148073e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146006	LRRTM2	3	1	6.508467346868996e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179598	PLD6	3	1	6.516469816125197e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102226	USP11	3	2	6.554030248096484e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198851	CD3E	3	1	6.554030248096484e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000068400	GRIPAP1	3	2	6.563125585335851e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144021	CIAO1	3	2	6.56448818215164e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126458	RRAS	3	2	6.568963417028527e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187105	HEATR4	3	1	6.59055657006154e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153714	LURAP1L	3	1	6.602645218932766e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164654	MIOS	3	1	6.606767407447339e-5	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000173214	MFSD4B	3	2	6.659383451937119e-5	TRUE	0	NA	NA	NA	0	NA	NA	not_significant
